company,destination,destination_level,origin,cohort_year,period,model,powertrain,units,basis,source_file
hyundai,FR,country,,2024,2024-01..2024-12,I20,HEV,2266,registrations,eea_hyundai_2024_final.json
hyundai,FR,country,,2024,2024-01..2024-12,I20,ICE,4634,registrations,eea_hyundai_2024_final.json
hyundai,FR,country,,2024,2024-01..2024-12,I20 N,ICE,91,registrations,eea_hyundai_2024_final.json
hyundai,FR,country,,2024,2024-01..2024-12,IONIQ5,BEV,735,registrations,eea_hyundai_2024_final.json
hyundai,FR,country,,2024,2024-01..2024-12,IONIQ5 N,BEV,123,registrations,eea_hyundai_2024_final.json
hyundai,FR,country,,2024,2024-01..2024-12,IONIQ6,BEV,291,registrations,eea_hyundai_2024_final.json
hyundai,FR,country,,2024,2024-01..2024-12,KONA KAUAI,BEV,4918,registrations,eea_hyundai_2024_final.json
hyundai,FR,country,,2024,2024-01..2024-12,KONA KAUAI,HEV,7905,registrations,eea_hyundai_2024_final.json
hyundai,FR,country,,2024,2024-01..2024-12,KONA KAUAI,ICE,509,registrations,eea_hyundai_2024_final.json
hyundai,FR,country,,2024,2024-01..2024-12,NEXO,FCEV,1,registrations,eea_hyundai_2024_final.json
hyundai,FR,country,,2024,2024-01..2024-12,SANTA FE,HEV,257,registrations,eea_hyundai_2024_final.json
hyundai,FR,country,,2024,2024-01..2024-12,SANTA FE,ICE,7,registrations,eea_hyundai_2024_final.json
hyundai,FR,country,,2024,2024-01..2024-12,SANTA FE,PHEV,814,registrations,eea_hyundai_2024_final.json
hyundai,FR,country,,2024,2024-01..2024-12,TUCSON IX35,HEV,15231,registrations,eea_hyundai_2024_final.json
hyundai,FR,country,,2024,2024-01..2024-12,TUCSON IX35,ICE,8,registrations,eea_hyundai_2024_final.json
hyundai,FR,country,,2024,2024-01..2024-12,TUCSON IX35,PHEV,1642,registrations,eea_hyundai_2024_final.json
hyundai,GR,country,,2024,2024-01..2024-12,BAYON,HEV,102,registrations,eea_hyundai_2024_final.json
hyundai,GR,country,,2024,2024-01..2024-12,BAYON,ICE,1138,registrations,eea_hyundai_2024_final.json
hyundai,GR,country,,2024,2024-01..2024-12,I 30,HEV,525,registrations,eea_hyundai_2024_final.json
hyundai,GR,country,,2024,2024-01..2024-12,I 30,ICE,960,registrations,eea_hyundai_2024_final.json
hyundai,GR,country,,2024,2024-01..2024-12,I 30 N,ICE,12,registrations,eea_hyundai_2024_final.json
hyundai,GR,country,,2024,2024-01..2024-12,I10,ICE,1610,registrations,eea_hyundai_2024_final.json
hyundai,GR,country,,2024,2024-01..2024-12,I20,HEV,44,registrations,eea_hyundai_2024_final.json
hyundai,GR,country,,2024,2024-01..2024-12,I20,ICE,2155,registrations,eea_hyundai_2024_final.json
hyundai,GR,country,,2024,2024-01..2024-12,I20 N,ICE,88,registrations,eea_hyundai_2024_final.json
hyundai,GR,country,,2024,2024-01..2024-12,IONIQ5,BEV,84,registrations,eea_hyundai_2024_final.json
hyundai,GR,country,,2024,2024-01..2024-12,IONIQ5 N,BEV,8,registrations,eea_hyundai_2024_final.json
hyundai,GR,country,,2024,2024-01..2024-12,IONIQ6,BEV,13,registrations,eea_hyundai_2024_final.json
hyundai,GR,country,,2024,2024-01..2024-12,KONA KAUAI,BEV,108,registrations,eea_hyundai_2024_final.json
hyundai,GR,country,,2024,2024-01..2024-12,KONA KAUAI,HEV,721,registrations,eea_hyundai_2024_final.json
hyundai,GR,country,,2024,2024-01..2024-12,KONA KAUAI,ICE,173,registrations,eea_hyundai_2024_final.json
hyundai,GR,country,,2024,2024-01..2024-12,SANTA FE,PHEV,8,registrations,eea_hyundai_2024_final.json
hyundai,GR,country,,2024,2024-01..2024-12,TUCSON IX35,HEV,1046,registrations,eea_hyundai_2024_final.json
hyundai,GR,country,,2024,2024-01..2024-12,TUCSON IX35,PHEV,84,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,BAYON,HEV,4,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,BAYON,ICE,372,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,I 30,HEV,40,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,I 30,ICE,548,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,I 30 N,ICE,10,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,I10,ICE,164,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,I20,ICE,563,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,I20 N,ICE,5,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,I30,ICE,2,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,IONIQ5,BEV,48,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,IONIQ6,BEV,30,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,KONA,HEV,1,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,KONA,ICE,1,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,KONA KAUAI,BEV,80,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,KONA KAUAI,HEV,50,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,KONA KAUAI,ICE,225,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,SANTA FE,HEV,6,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,SANTA FE,PHEV,3,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,TUCSON,HEV,4,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,TUCSON IX35,HEV,715,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,TUCSON IX35,ICE,469,registrations,eea_hyundai_2024_final.json
hyundai,HR,country,,2024,2024-01..2024-12,TUCSON IX35,PHEV,41,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,BAYON,ICE,181,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,I 30,HEV,266,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,I 30,ICE,899,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,I 30 N,ICE,33,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,I10,ICE,153,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,I20,HEV,90,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,I20,ICE,588,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,I20 N,ICE,36,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,IONIQ5,BEV,115,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,IONIQ5 N,BEV,32,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,IONIQ6,BEV,136,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,KONA KAUAI,BEV,280,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,KONA KAUAI,HEV,139,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,KONA KAUAI,ICE,201,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,KONA N KAUAI N,ICE,4,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,SANTA FE,HEV,20,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,SANTA FE,PHEV,33,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,STARIA,HEV,5,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,STARIA PREMIUM,HEV,6,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,STARIA PREMIUM,ICE,1,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,TUCSON IX35,HEV,989,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,TUCSON IX35,ICE,251,registrations,eea_hyundai_2024_final.json
hyundai,HU,country,,2024,2024-01..2024-12,TUCSON IX35,PHEV,295,registrations,eea_hyundai_2024_final.json
hyundai,IE,country,,2024,2024-01..2024-12,BAYON,ICE,416,registrations,eea_hyundai_2024_final.json
hyundai,IE,country,,2024,2024-01..2024-12,I 30,ICE,214,registrations,eea_hyundai_2024_final.json
hyundai,IE,country,,2024,2024-01..2024-12,I 30 N,ICE,3,registrations,eea_hyundai_2024_final.json
hyundai,IE,country,,2024,2024-01..2024-12,I10,ICE,502,registrations,eea_hyundai_2024_final.json
hyundai,IE,country,,2024,2024-01..2024-12,I20,ICE,1457,registrations,eea_hyundai_2024_final.json
hyundai,IE,country,,2024,2024-01..2024-12,I20 N,ICE,1,registrations,eea_hyundai_2024_final.json
hyundai,IE,country,,2024,2024-01..2024-12,IONIQ5,BEV,462,registrations,eea_hyundai_2024_final.json
hyundai,IE,country,,2024,2024-01..2024-12,IONIQ5 N,BEV,7,registrations,eea_hyundai_2024_final.json
hyundai,IE,country,,2024,2024-01..2024-12,IONIQ6,BEV,226,registrations,eea_hyundai_2024_final.json
hyundai,IE,country,,2024,2024-01..2024-12,KONA KAUAI,BEV,739,registrations,eea_hyundai_2024_final.json
hyundai,IE,country,,2024,2024-01..2024-12,KONA KAUAI,HEV,870,registrations,eea_hyundai_2024_final.json
hyundai,IE,country,,2024,2024-01..2024-12,KONA KAUAI,ICE,889,registrations,eea_hyundai_2024_final.json
hyundai,IE,country,,2024,2024-01..2024-12,SANTA FE,PHEV,258,registrations,eea_hyundai_2024_final.json
hyundai,IE,country,,2024,2024-01..2024-12,TUCSON IX35,HEV,1420,registrations,eea_hyundai_2024_final.json
hyundai,IE,country,,2024,2024-01..2024-12,TUCSON IX35,ICE,2710,registrations,eea_hyundai_2024_final.json
hyundai,IE,country,,2024,2024-01..2024-12,TUCSON IX35,PHEV,1048,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,BAYON,HEV,718,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,BAYON,ICE,1508,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,BAYON BI-FUEL,ICE,1475,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,GV70 GENESIS GV70,ICE,1,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,GV80 GENESIS GV80,ICE,2,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,I 30,HEV,122,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,I 30,ICE,12,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,I 30 N,ICE,26,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,I10,ICE,13611,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,I10 BI-FUEL,ICE,2139,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,I20,HEV,2268,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,I20,ICE,5314,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,I20 BI-FUEL,ICE,2087,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,I20 I20 ACTIVE,ICE,1,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,I20 N,ICE,886,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,IONIQ5,BEV,46,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,IONIQ5 N,BEV,27,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,IONIQ6,BEV,90,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,KONA KAUAI,BEV,341,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,KONA KAUAI,HEV,5143,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,KONA KAUAI,ICE,1076,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,SANTA FE,HEV,276,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,SANTA FE,PHEV,30,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,STARIA,HEV,4,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,STARIA,ICE,296,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,STARIA PREMIUM,HEV,4,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,STARIA PREMIUM,ICE,43,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,TUCSON IX35,HEV,10997,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,TUCSON IX35,ICE,272,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,TUCSON IX35,PHEV,614,registrations,eea_hyundai_2024_final.json
hyundai,IT,country,,2024,2024-01..2024-12,VERACRUZIX55,ICE,1,registrations,eea_hyundai_2024_final.json
hyundai,LT,country,,2024,2024-01..2024-12,BAYON,HEV,11,registrations,eea_hyundai_2024_final.json
hyundai,LT,country,,2024,2024-01..2024-12,BAYON,ICE,8,registrations,eea_hyundai_2024_final.json
hyundai,LT,country,,2024,2024-01..2024-12,G90 GENESIS G90,HEV,1,registrations,eea_hyundai_2024_final.json
hyundai,LT,country,,2024,2024-01..2024-12,I 30,HEV,11,registrations,eea_hyundai_2024_final.json
hyundai,LT,country,,2024,2024-01..2024-12,I 30,ICE,28,registrations,eea_hyundai_2024_final.json
hyundai,LT,country,,2024,2024-01..2024-12,I 30 N,ICE,3,registrations,eea_hyundai_2024_final.json
hyundai,LT,country,,2024,2024-01..2024-12,I10,ICE,1,registrations,eea_hyundai_2024_final.json
hyundai,LT,country,,2024,2024-01..2024-12,I20,HEV,3,registrations,eea_hyundai_2024_final.json
hyundai,LT,country,,2024,2024-01..2024-12,I20,ICE,163,registrations,eea_hyundai_2024_final.json
hyundai,LT,country,,2024,2024-01..2024-12,I20 N,ICE,2,registrations,eea_hyundai_2024_final.json
hyundai,LT,country,,2024,2024-01..2024-12,IONIQ5,BEV,46,registrations,eea_hyundai_2024_final.json
hyundai,LT,country,,2024,2024-01..2024-12,IONIQ5 N,BEV,1,registrations,eea_hyundai_2024_final.json
hyundai,LT,country,,2024,2024-01..2024-12,IONIQ6,BEV,13,registrations,eea_hyundai_2024_final.json
hyundai,LT,country,,2024,2024-01..2024-12,KONA KAUAI,BEV,19,registrations,eea_hyundai_2024_final.json
hyundai,LT,country,,2024,2024-01..2024-12,KONA KAUAI,HEV,30,registrations,eea_hyundai_2024_final.json
hyundai,LT,country,,2024,2024-01..2024-12,SANTA FE,HEV,11,registrations,eea_hyundai_2024_final.json
hyundai,LT,country,,2024,2024-01..2024-12,SANTA FE,PHEV,7,registrations,eea_hyundai_2024_final.json
hyundai,LT,country,,2024,2024-01..2024-12,TUCSON IX35,HEV,338,registrations,eea_hyundai_2024_final.json
hyundai,LT,country,,2024,2024-01..2024-12,TUCSON IX35,ICE,6,registrations,eea_hyundai_2024_final.json
hyundai,LT,country,,2024,2024-01..2024-12,TUCSON IX35,PHEV,41,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,BAYON,HEV,11,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,BAYON,ICE,23,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,G80 GENESIS G80,ICE,1,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,G90 GENESIS G90,HEV,1,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,GV60 GENESIS GV60,BEV,1,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,I 30,HEV,42,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,I 30,ICE,8,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,I 30 N,ICE,51,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,I10,ICE,71,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,I20,ICE,103,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,I20 N,ICE,8,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,IONIQ5,BEV,168,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,IONIQ5 N,BEV,18,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,IONIQ6,BEV,76,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,KONA KAUAI,BEV,231,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,KONA KAUAI,HEV,92,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,KONA KAUAI,ICE,97,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,KONA N KAUAI N,ICE,6,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,SANTA FE,HEV,3,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,SANTA FE,PHEV,6,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,STARIA,ICE,4,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,STARIA PREMIUM,ICE,7,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,TUCSON IX35,HEV,246,registrations,eea_hyundai_2024_final.json
hyundai,LU,country,,2024,2024-01..2024-12,TUCSON IX35,PHEV,83,registrations,eea_hyundai_2024_final.json
hyundai,LV,country,,2024,2024-01..2024-12,BAYON,HEV,55,registrations,eea_hyundai_2024_final.json
hyundai,LV,country,,2024,2024-01..2024-12,BAYON,ICE,11,registrations,eea_hyundai_2024_final.json
hyundai,LV,country,,2024,2024-01..2024-12,I 30,HEV,27,registrations,eea_hyundai_2024_final.json
hyundai,LV,country,,2024,2024-01..2024-12,I 30,ICE,118,registrations,eea_hyundai_2024_final.json
hyundai,LV,country,,2024,2024-01..2024-12,I10,ICE,4,registrations,eea_hyundai_2024_final.json
hyundai,LV,country,,2024,2024-01..2024-12,I20,HEV,7,registrations,eea_hyundai_2024_final.json
hyundai,LV,country,,2024,2024-01..2024-12,I20,ICE,75,registrations,eea_hyundai_2024_final.json
hyundai,LV,country,,2024,2024-01..2024-12,I20 N,ICE,2,registrations,eea_hyundai_2024_final.json
hyundai,LV,country,,2024,2024-01..2024-12,IONIQ5,BEV,53,registrations,eea_hyundai_2024_final.json
hyundai,LV,country,,2024,2024-01..2024-12,IONIQ5 N,BEV,2,registrations,eea_hyundai_2024_final.json
hyundai,LV,country,,2024,2024-01..2024-12,IONIQ6,BEV,7,registrations,eea_hyundai_2024_final.json
hyundai,LV,country,,2024,2024-01..2024-12,KONA KAUAI,BEV,12,registrations,eea_hyundai_2024_final.json
hyundai,LV,country,,2024,2024-01..2024-12,KONA KAUAI,HEV,25,registrations,eea_hyundai_2024_final.json
hyundai,LV,country,,2024,2024-01..2024-12,KONA N KAUAI N,ICE,1,registrations,eea_hyundai_2024_final.json
hyundai,LV,country,,2024,2024-01..2024-12,SANTA FE,HEV,12,registrations,eea_hyundai_2024_final.json
hyundai,LV,country,,2024,2024-01..2024-12,SANTA FE,PHEV,14,registrations,eea_hyundai_2024_final.json
hyundai,LV,country,,2024,2024-01..2024-12,TUCSON IX35,HEV,225,registrations,eea_hyundai_2024_final.json
hyundai,LV,country,,2024,2024-01..2024-12,TUCSON IX35,ICE,11,registrations,eea_hyundai_2024_final.json
hyundai,LV,country,,2024,2024-01..2024-12,TUCSON IX35,PHEV,7,registrations,eea_hyundai_2024_final.json
hyundai,MT,country,,2024,2024-01..2024-12,BAYON,HEV,15,registrations,eea_hyundai_2024_final.json
hyundai,MT,country,,2024,2024-01..2024-12,BAYON,ICE,18,registrations,eea_hyundai_2024_final.json
hyundai,MT,country,,2024,2024-01..2024-12,I10,ICE,377,registrations,eea_hyundai_2024_final.json
hyundai,MT,country,,2024,2024-01..2024-12,I20,HEV,9,registrations,eea_hyundai_2024_final.json
hyundai,MT,country,,2024,2024-01..2024-12,I20,ICE,198,registrations,eea_hyundai_2024_final.json
hyundai,MT,country,,2024,2024-01..2024-12,IONIQ5,BEV,4,registrations,eea_hyundai_2024_final.json
hyundai,MT,country,,2024,2024-01..2024-12,IONIQ5 N,BEV,1,registrations,eea_hyundai_2024_final.json
hyundai,MT,country,,2024,2024-01..2024-12,IONIQ6,BEV,5,registrations,eea_hyundai_2024_final.json
hyundai,MT,country,,2024,2024-01..2024-12,KONA KAUAI,BEV,68,registrations,eea_hyundai_2024_final.json
hyundai,MT,country,,2024,2024-01..2024-12,KONA KAUAI,HEV,14,registrations,eea_hyundai_2024_final.json
hyundai,MT,country,,2024,2024-01..2024-12,KONA KAUAI,ICE,21,registrations,eea_hyundai_2024_final.json
hyundai,MT,country,,2024,2024-01..2024-12,TUCSON IX35,HEV,8,registrations,eea_hyundai_2024_final.json
hyundai,MT,country,,2024,2024-01..2024-12,TUCSON IX35,PHEV,12,registrations,eea_hyundai_2024_final.json
hyundai,NL,country,,2024,2024-01..2024-12,BAYON,HEV,968,registrations,eea_hyundai_2024_final.json
hyundai,NL,country,,2024,2024-01..2024-12,GV60 GENESIS GV60,BEV,1,registrations,eea_hyundai_2024_final.json
hyundai,NL,country,,2024,2024-01..2024-12,I 30,HEV,354,registrations,eea_hyundai_2024_final.json
hyundai,NL,country,,2024,2024-01..2024-12,I10,ICE,5977,registrations,eea_hyundai_2024_final.json
hyundai,NL,country,,2024,2024-01..2024-12,I20,HEV,1407,registrations,eea_hyundai_2024_final.json
hyundai,NL,country,,2024,2024-01..2024-12,I20,ICE,159,registrations,eea_hyundai_2024_final.json
hyundai,NL,country,,2024,2024-01..2024-12,INSTER,BEV,33,registrations,eea_hyundai_2024_final.json
hyundai,NL,country,,2024,2024-01..2024-12,IONIQ5,BEV,667,registrations,eea_hyundai_2024_final.json
hyundai,NL,country,,2024,2024-01..2024-12,IONIQ5 N,BEV,59,registrations,eea_hyundai_2024_final.json
hyundai,NL,country,,2024,2024-01..2024-12,IONIQ6,BEV,587,registrations,eea_hyundai_2024_final.json
hyundai,NL,country,,2024,2024-01..2024-12,KONA KAUAI,BEV,3060,registrations,eea_hyundai_2024_final.json
hyundai,NL,country,,2024,2024-01..2024-12,KONA KAUAI,HEV,3898,registrations,eea_hyundai_2024_final.json
hyundai,NL,country,,2024,2024-01..2024-12,SANTA FE,HEV,67,registrations,eea_hyundai_2024_final.json
hyundai,NL,country,,2024,2024-01..2024-12,SANTA FE,PHEV,173,registrations,eea_hyundai_2024_final.json
hyundai,NL,country,,2024,2024-01..2024-12,TUCSON IX35,HEV,1231,registrations,eea_hyundai_2024_final.json
hyundai,NL,country,,2024,2024-01..2024-12,TUCSON IX35,PHEV,1938,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,BAYON,ICE,1421,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,ELANTRA,ICE,1077,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,G80 GENESIS G80,ICE,2,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,GV80 GENESIS GV80,ICE,1,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,I 30,HEV,3221,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,I 30,ICE,2019,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,I 30 N,ICE,4,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,I10,ICE,868,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,I20,ICE,4275,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,I20 N,ICE,51,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,IONIQ5,BEV,165,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,IONIQ5 N,BEV,7,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,KONA KAUAI,BEV,290,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,KONA KAUAI,HEV,1562,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,KONA KAUAI,ICE,2057,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,SANTA FE,HEV,594,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,SANTA FE,PHEV,96,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,STARIA,HEV,41,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,STARIA PREMIUM,HEV,17,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,TUCSON IX35,HEV,9747,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,TUCSON IX35,ICE,3360,registrations,eea_hyundai_2024_final.json
hyundai,PL,country,,2024,2024-01..2024-12,TUCSON IX35,PHEV,74,registrations,eea_hyundai_2024_final.json
hyundai,PT,country,,2024,2024-01..2024-12,BAYON,ICE,1090,registrations,eea_hyundai_2024_final.json
hyundai,PT,country,,2024,2024-01..2024-12,I 30,ICE,432,registrations,eea_hyundai_2024_final.json
hyundai,PT,country,,2024,2024-01..2024-12,I 30 N,ICE,31,registrations,eea_hyundai_2024_final.json
hyundai,PT,country,,2024,2024-01..2024-12,I10,ICE,447,registrations,eea_hyundai_2024_final.json
hyundai,PT,country,,2024,2024-01..2024-12,I20,ICE,1982,registrations,eea_hyundai_2024_final.json
hyundai,PT,country,,2024,2024-01..2024-12,I20 N,ICE,73,registrations,eea_hyundai_2024_final.json
hyundai,PT,country,,2024,2024-01..2024-12,IONIQ5,BEV,369,registrations,eea_hyundai_2024_final.json
hyundai,PT,country,,2024,2024-01..2024-12,IONIQ6,BEV,128,registrations,eea_hyundai_2024_final.json
